"","participant_id","ID","trial","Treatment","Beh","SI_PN","PN_1","PN_2","IB_1","IB_2","PN_moves","IB_moves","Treatment_GN","subCloseness","order","cohort","cohort_rec","domain"
"918",120,"120",9,"Antisocial","download",7,9,8,7,6,-1,-1,-2,3,1,"younger","1","0"
"919",120,"120",11,"Prosocial","lendMoney",11,9,7,5,6,-2,1,2,3,1,"younger","1","1"
"920",121,"121",1,"Antisocial","lights",4,6,4,6,5,-2,-1,-2,3,2,"younger","1","0"
"921",121,"121",2,"Prosocial","vegetarian",8,6,4,1,1,-2,0,2,3,2,"younger","1","1"
"922",121,"121",4,"Prosocial","crossroad",10,8,8,2,3,0,1,2,3,2,"younger","1","1"
"923",121,"121",6,"Antisocial","distance",8,10,10,7,6,0,-1,-2,3,2,"younger","1","0"
"924",121,"121",8,"Prosocial","homeless",9,7,6,2,2,-1,0,2,3,2,"younger","1","1"
"925",121,"121",9,"Antisocial","garbage",1,3,2,3,1,-1,-2,-2,3,2,"younger","1","0"
"926",121,"121",10,"Antisocial","meat",8,10,10,7,7,0,0,-2,3,2,"younger","1","0"
"927",121,"121",11,"Prosocial","queue",8,6,6,4,3,0,-1,2,3,2,"younger","1","1"
"928",122,"122",1,"Antisocial","chargers",5,7,11,7,7,4,0,-2,2,1,"younger","1","0"
"929",122,"122",4,"Prosocial","screentime",9,7,6,1,2,-1,1,2,2,1,"younger","1","1"
"930",122,"122",5,"Prosocial","homeless",10,8,1,1,1,-7,0,2,2,1,"younger","1","1"
"931",122,"122",6,"Prosocial","speed",6,3,1,5,1,-2,-4,3,2,1,"younger","1","1"
"932",122,"122",7,"Antisocial","shower",8,10,11,7,7,1,0,-2,2,1,"younger","1","0"
"933",122,"122",8,"Antisocial","distance",4,6,11,7,7,5,0,-2,2,1,"younger","1","0"
"934",122,"122",9,"Prosocial","lendMoney",7,5,6,3,1,1,-2,2,2,1,"younger","1","1"
"935",122,"122",11,"Antisocial","meat",9,11,11,7,7,0,0,-2,2,1,"younger","1","0"
"936",123,"123",1,"Antisocial","download",5,7,5,3,4,-2,1,-2,5,2,"younger","1","0"
"937",123,"123",2,"Prosocial","screentime",10,8,11,5,7,3,2,2,5,2,"younger","1","1"
"938",123,"123",6,"Antisocial","chargers",7,9,9,7,7,0,0,-2,5,2,"younger","1","0"
"939",123,"123",7,"Prosocial","speed",9,7,8,5,4,1,-1,2,5,2,"younger","1","1"
"940",123,"123",8,"Prosocial","charity",10,8,11,1,7,3,6,2,5,2,"younger","1","1"
"941",123,"123",9,"Prosocial","washands",11,9,11,5,6,2,1,2,5,2,"younger","1","1"
"942",123,"123",10,"Antisocial","meat",9,11,10,7,7,-1,0,-2,5,2,"younger","1","0"
"943",123,"123",11,"Antisocial","distance",4,6,3,5,3,-3,-2,-2,5,2,"younger","1","0"
"944",124,"124",1,"Antisocial","cyberbully",3,5,4,4,3,-1,-1,-2,2,2,"younger","1","0"
"945",124,"124",4,"Prosocial","speed",9,7,7,3,5,0,2,2,2,2,"younger","1","1"
"946",124,"124",5,"Prosocial","screentime",8,6,7,4,4,1,0,2,2,2,"younger","1","1"
"947",124,"124",6,"Antisocial","chargers",4,6,6,7,6,0,-1,-2,2,2,"younger","1","0"
"948",124,"124",7,"Antisocial","lights",3,5,4,2,2,-1,0,-2,2,2,"younger","1","0"
"949",124,"124",8,"Prosocial","vegetarian",10,8,8,1,5,0,4,2,2,2,"younger","1","1"
"950",124,"124",10,"Prosocial","sustainable",8,6,7,1,4,1,3,2,2,2,"younger","1","1"
"951",124,"124",12,"Antisocial","shower",3,5,6,2,4,1,2,-2,2,2,"younger","1","0"
"952",125,"125",2,"Prosocial","screentime",11,9,9,4,6,0,2,2,6,1,"younger","1","1"
"953",125,"125",3,"Antisocial","lights",1,3,6,3,2,3,-1,-2,6,1,"younger","1","0"
"954",125,"125",4,"Prosocial","vegetarian",11,9,11,6,7,2,1,2,6,1,"younger","1","1"
"955",125,"125",5,"Antisocial","coughelbow",4,6,2,6,2,-4,-4,-2,6,1,"younger","1","0"
"956",125,"125",8,"Prosocial","ownbag",10,8,10,6,7,2,1,2,6,1,"younger","1","1"
"957",125,"125",9,"Antisocial","late",1,3,1,3,1,-2,-2,-2,6,1,"younger","1","0"
"958",125,"125",10,"Antisocial","noisedisturbance",1,3,1,5,2,-2,-3,-2,6,1,"younger","1","0"
"959",125,"125",11,"Prosocial","bike",8,6,8,4,6,2,2,2,6,1,"younger","1","1"
"960",126,"126",2,"Prosocial","vegetarian",11,9,8,4,4,-1,0,2,4,2,"younger","1","1"
"961",126,"126",3,"Antisocial","shower",4,6,8,7,4,2,-3,-2,4,2,"younger","1","0"
"962",126,"126",5,"Prosocial","queue",11,9,11,6,6,2,0,2,4,2,"younger","1","1"
"963",126,"126",8,"Prosocial","screentime",8,6,6,6,6,0,0,2,4,2,"younger","1","1"
"964",126,"126",9,"Antisocial","download",4,6,6,4,4,0,0,-2,4,2,"younger","1","0"
"965",126,"126",10,"Antisocial","chargers",4,6,4,7,2,-2,-5,-2,4,2,"younger","1","0"
"966",126,"126",11,"Prosocial","homeless",8,6,8,5,5,2,0,2,4,2,"younger","1","1"
"967",127,"127",1,"Prosocial","queue",8,6,8,3,5,2,2,2,3,1,"younger","1","1"
"968",127,"127",3,"Prosocial","homeless",8,6,7,1,4,1,3,2,3,1,"younger","1","1"
"969",127,"127",5,"Antisocial","lights",5,7,4,6,2,-3,-4,-2,3,1,"younger","1","0"
"970",127,"127",6,"Prosocial","bike",9,7,8,1,5,1,4,2,3,1,"younger","1","1"
"971",127,"127",9,"Antisocial","shower",4,6,4,7,2,-2,-5,-2,3,1,"younger","1","0"
"972",127,"127",10,"Antisocial","noisedisturbance",1,3,1,5,1,-2,-4,-2,3,1,"younger","1","0"
"973",127,"127",11,"Antisocial","chargers",3,5,3,7,2,-2,-5,-2,3,1,"younger","1","0"
"974",127,"127",12,"Prosocial","screentime",9,7,9,6,5,2,-1,2,3,1,"younger","1","1"
"975",128,"128",1,"Prosocial","lendMoney",9,7,7,2,5,0,3,2,2,2,"younger","1","1"
"976",128,"128",3,"Prosocial","charity",11,9,10,5,4,1,-1,2,2,2,"younger","1","1"
"977",128,"128",4,"Antisocial","redlights",2,4,7,3,3,3,0,-2,2,2,"younger","1","0"
"978",128,"128",6,"Prosocial","homeless",11,9,10,4,4,1,0,2,2,2,"younger","1","1"
"979",128,"128",7,"Prosocial","vegetarian",10,8,10,3,3,2,0,2,2,2,"younger","1","1"
"980",128,"128",10,"Antisocial","download",3,5,8,4,4,3,0,-2,2,2,"younger","1","0"
"981",128,"128",11,"Antisocial","coughelbow",1,3,2,2,2,-1,0,-2,2,2,"younger","1","0"
"982",128,"128",12,"Antisocial","lights",4,6,5,2,5,-1,3,-2,2,2,"younger","1","0"
"983",129,"129",1,"Antisocial","chargers",5,7,5,6,4,-2,-2,-2,7,1,"younger","1","0"
"984",129,"129",3,"Prosocial","homeless",9,7,8,2,4,1,2,2,7,1,"younger","1","1"
"985",129,"129",4,"Prosocial","charity",10,8,9,4,7,1,3,2,7,1,"younger","1","1"
"986",129,"129",5,"Prosocial","seatBus",8,6,8,2,5,2,3,2,7,1,"younger","1","1"
"987",129,"129",7,"Prosocial","speed",7,5,6,4,6,1,2,2,7,1,"younger","1","1"
"988",129,"129",9,"Antisocial","distance",9,11,11,7,7,0,0,-2,7,1,"younger","1","0"
"989",129,"129",10,"Antisocial","gathering",3,5,3,2,2,-2,0,-2,7,1,"younger","1","0"
"990",129,"129",12,"Antisocial","meat",6,8,6,6,6,-2,0,-2,7,1,"younger","1","0"
"991",130,"130",2,"Antisocial","redlights",2,4,1,2,2,-3,0,-2,5,1,"younger","1","0"
"992",130,"130",3,"Antisocial","distance",2,4,1,4,1,-3,-3,-2,5,1,"younger","1","0"
"993",130,"130",4,"Prosocial","recycle",9,7,8,5,6,1,1,2,5,1,"younger","1","1"
"994",130,"130",6,"Antisocial","noisedisturbance",1,3,1,3,1,-2,-2,-2,5,1,"younger","1","0"
"995",130,"130",9,"Prosocial","crossroad",9,7,8,3,5,1,2,2,5,1,"younger","1","1"
"996",130,"130",10,"Prosocial","bike",8,6,8,1,5,2,4,2,5,1,"younger","1","1"
"997",130,"130",11,"Prosocial","homeless",7,5,4,1,2,-1,1,2,5,1,"younger","1","1"
"998",130,"130",12,"Antisocial","chargers",4,6,8,7,5,2,-2,-2,5,1,"younger","1","0"
"999",131,"131",1,"Antisocial","shower",4,6,5,2,3,-1,1,-2,5,1,"younger","1","0"
"1000",131,"131",2,"Prosocial","queue",8,6,8,3,6,2,3,2,5,1,"younger","1","1"
"1001",131,"131",3,"Antisocial","chargers",4,6,5,7,5,-1,-2,-2,5,1,"younger","1","0"
"1002",131,"131",4,"Prosocial","volunteer",9,7,10,6,7,3,1,2,5,1,"younger","1","1"
"1003",131,"131",8,"Prosocial","homeless",8,6,7,2,3,1,1,2,5,1,"younger","1","1"
"1004",131,"131",9,"Antisocial","download",5,7,7,5,7,0,2,-2,5,1,"younger","1","0"
"1005",131,"131",10,"Prosocial","screentime",9,7,9,5,4,2,-1,2,5,1,"younger","1","1"
"1006",131,"131",11,"Antisocial","heating",4,6,5,3,1,-1,-2,-2,5,1,"younger","1","0"
"1007",132,"132",1,"Prosocial","homeless",10,8,10,3,7,2,4,2,4,1,"younger","1","1"
"1008",132,"132",2,"Prosocial","lendMoney",8,6,7,5,5,1,0,2,4,1,"younger","1","1"
"1009",132,"132",3,"Antisocial","travelticket",2,4,7,2,3,3,1,-2,4,1,"younger","1","0"
"1010",132,"132",6,"Antisocial","chargers",4,6,6,5,6,0,1,-2,4,1,"younger","1","0"
"1011",132,"132",8,"Antisocial","late",2,4,3,3,2,-1,-1,-2,4,1,"younger","1","0"
"1012",132,"132",9,"Prosocial","vegetarian",8,6,11,2,7,5,5,2,4,1,"younger","1","1"
"1013",132,"132",10,"Prosocial","speed",11,9,9,5,5,0,0,2,4,1,"younger","1","1"
"1014",132,"132",11,"Antisocial","distance",9,11,8,7,4,-3,-3,-2,4,1,"younger","1","0"
"1015",133,"133",1,"Prosocial","volunteer",10,8,8,6,6,0,0,2,4,2,"younger","1","1"
"1016",133,"133",2,"Prosocial","crossroad",9,7,11,5,7,4,2,2,4,2,"younger","1","1"
"1017",133,"133",3,"Prosocial","ownbag",10,8,11,5,7,3,2,2,4,2,"younger","1","1"
"1018",133,"133",5,"Antisocial","garbage",1,3,1,3,2,-2,-1,-2,4,2,"younger","1","0"
"1019",133,"133",7,"Antisocial","noisedisturbance",2,4,3,2,2,-1,0,-2,4,2,"younger","1","0"
"1020",133,"133",9,"Antisocial","shower",4,6,2,5,3,-4,-2,-2,4,2,"younger","1","0"
"1021",133,"133",10,"Prosocial","vegetarian",6,4,1,1,1,-3,0,2,4,2,"younger","1","1"
"1022",133,"133",11,"Antisocial","distance",9,11,7,5,5,-4,0,-2,4,2,"younger","1","0"
"1023",134,"134",1,"Prosocial","charity",10,8,9,5,6,1,1,2,4,1,"younger","1","1"
"1024",134,"134",2,"Antisocial","gathering",4,6,6,4,3,0,-1,-2,4,1,"younger","1","0"
"1025",134,"134",3,"Prosocial","sustainable",8,6,6,4,4,0,0,2,4,1,"younger","1","1"
"1026",134,"134",5,"Antisocial","shower",4,6,6,5,4,0,-1,-2,4,1,"younger","1","0"
"1027",134,"134",7,"Antisocial","meat",6,8,9,7,6,1,-1,-2,4,1,"younger","1","0"
"1028",134,"134",8,"Antisocial","taxes",2,4,2,2,2,-2,0,-2,4,1,"younger","1","0"
"1029",134,"134",9,"Prosocial","speed",9,7,9,4,4,2,0,2,4,1,"younger","1","1"
"1030",134,"134",11,"Prosocial","queue",9,7,7,4,5,0,1,2,4,1,"younger","1","1"
"1031",135,"135",1,"Prosocial","queue",7,5,6,3,4,1,1,2,5,2,"younger","1","1"
"1032",135,"135",2,"Prosocial","screentime",5,3,2,3,5,-1,2,2,5,2,"younger","1","1"
"1033",135,"135",3,"Prosocial","vegetarian",11,9,9,2,6,0,4,2,5,2,"younger","1","1"
"1034",135,"135",6,"Antisocial","meat",6,8,6,6,6,-2,0,-2,5,2,"younger","1","0"
"1035",135,"135",7,"Antisocial","late",1,3,1,2,2,-2,0,-2,5,2,"younger","1","0"
"1036",135,"135",8,"Antisocial","shower",7,9,6,6,5,-3,-1,-2,5,2,"younger","1","0"
"1037",135,"135",11,"Antisocial","chargers",4,6,6,7,6,0,-1,-2,5,2,"younger","1","0"
"1038",135,"135",12,"Prosocial","charity",11,9,11,4,7,2,3,2,5,2,"younger","1","1"
"1039",136,"136",3,"Antisocial","download",6,8,7,6,5,-1,-1,-2,5,1,"younger","1","0"
"1040",136,"136",4,"Antisocial","noisedisturbance",1,3,1,2,2,-2,0,-2,5,1,"younger","1","0"
"1041",136,"136",5,"Prosocial","bike",10,8,7,1,2,-1,1,2,5,1,"younger","1","1"
"1042",136,"136",6,"Prosocial","ownbag",11,9,10,5,5,1,0,2,5,1,"younger","1","1"
"1043",136,"136",7,"Prosocial","seatBus",11,9,10,5,6,1,1,2,5,1,"younger","1","1"
"1044",136,"136",8,"Antisocial","chargers",4,6,5,6,5,-1,-1,-2,5,1,"younger","1","0"
"1045",136,"136",9,"Prosocial","crossroad",11,9,11,5,5,2,0,2,5,1,"younger","1","1"
"1046",136,"136",12,"Antisocial","gathering",4,6,5,3,2,-1,-1,-2,5,1,"younger","1","0"
"1047",137,"137",1,"Antisocial","lights",2,4,3,6,4,-1,-2,-2,5,2,"younger","1","0"
"1048",137,"137",2,"Antisocial","chargers",4,6,4,7,4,-2,-3,-2,5,2,"younger","1","0"
"1049",137,"137",4,"Antisocial","download",4,6,7,4,7,1,3,-2,5,2,"younger","1","0"
"1050",137,"137",5,"Prosocial","queue",10,8,9,4,5,1,1,2,5,2,"younger","1","1"
"1051",137,"137",7,"Prosocial","volunteer",11,9,9,4,6,0,2,2,5,2,"younger","1","1"
"1052",137,"137",8,"Prosocial","lendMoney",9,7,8,4,4,1,0,2,5,2,"younger","1","1"
"1053",137,"137",11,"Antisocial","shower",6,8,4,7,7,-4,0,-2,5,2,"younger","1","0"
"1054",137,"137",12,"Prosocial","bike",11,9,8,1,2,-1,1,2,5,2,"younger","1","1"
"1055",138,"138",1,"Antisocial","meat",5,7,7,7,7,0,0,-2,5,2,"younger","1","0"
"1056",138,"138",2,"Antisocial","distance",6,8,8,7,6,0,-1,-2,5,2,"younger","1","0"
"1057",138,"138",4,"Prosocial","queue",11,9,10,3,5,1,2,2,5,2,"younger","1","1"
"1058",138,"138",5,"Prosocial","speed",11,9,6,1,2,-3,1,2,5,2,"younger","1","1"
"1059",138,"138",8,"Prosocial","lendMoney",6,4,2,1,2,-2,1,2,5,2,"younger","1","1"
"1060",138,"138",9,"Antisocial","gathering",3,5,6,2,3,1,1,-2,5,2,"younger","1","0"
"1061",138,"138",10,"Antisocial","lights",1,3,3,4,2,0,-2,-2,5,2,"younger","1","0"
"1062",138,"138",11,"Prosocial","charity",11,9,11,5,7,2,2,2,5,2,"younger","1","1"
"1063",139,"139",2,"Prosocial","lendMoney",11,8,2,5,1,-6,-4,3,4,2,"younger","1","1"
"1064",139,"139",5,"Antisocial","chargers",3,5,3,7,7,-2,0,-2,4,2,"younger","1","0"
"1065",139,"139",6,"Antisocial","shower",3,5,2,3,4,-3,1,-2,4,2,"younger","1","0"
"1066",139,"139",9,"Prosocial","speed",7,5,6,4,1,1,-3,2,4,2,"younger","1","1"
"1067",140,"140",3,"Antisocial","meat",8,10,11,7,7,1,0,-2,3,1,"younger","1","0"
"1068",140,"140",6,"Antisocial","distance",9,11,10,5,6,-1,1,-2,3,1,"younger","1","0"
"1069",140,"140",7,"Prosocial","ownbag",11,9,11,5,7,2,2,2,3,1,"younger","1","1"
"1070",140,"140",8,"Prosocial","bike",10,8,9,2,4,1,2,2,3,1,"younger","1","1"
"1071",140,"140",9,"Prosocial","screentime",9,7,8,5,6,1,1,2,3,1,"younger","1","1"
"1072",140,"140",10,"Antisocial","chargers",3,5,4,3,4,-1,1,-2,3,1,"younger","1","0"
"1073",140,"140",11,"Antisocial","alcoholWork",1,3,1,3,1,-2,-2,-2,3,1,"younger","1","0"
"1074",141,"141",1,"Antisocial","travelticket",5,7,6,3,5,-1,2,-2,6,2,"younger","1","0"
"1075",141,"141",3,"Prosocial","seatBus",10,8,10,1,6,2,5,2,6,2,"younger","1","1"
"1076",141,"141",4,"Antisocial","chargers",9,11,11,7,7,0,0,-2,6,2,"younger","1","0"
"1077",141,"141",5,"Prosocial","volunteer",9,7,3,2,2,-4,0,2,6,2,"younger","1","1"
"1078",141,"141",6,"Antisocial","download",5,7,8,4,6,1,2,-2,6,2,"younger","1","0"
"1079",141,"141",8,"Prosocial","speed",6,4,5,1,3,1,2,2,6,2,"younger","1","1"
"1080",141,"141",9,"Antisocial","lights",2,4,2,5,1,-2,-4,-2,6,2,"younger","1","0"
"1081",141,"141",10,"Prosocial","charity",10,8,8,3,5,0,2,2,6,2,"younger","1","1"
"1082",142,"142",1,"Antisocial","download",6,8,9,6,5,1,-1,-2,5,2,"younger","1","0"
"1083",142,"142",2,"Prosocial","vegetarian",8,6,10,4,5,4,1,2,5,2,"younger","1","1"
"1084",142,"142",3,"Antisocial","meat",7,9,11,7,6,2,-1,-2,5,2,"younger","1","0"
"1085",142,"142",4,"Prosocial","lendMoney",11,9,8,5,6,-1,1,2,5,2,"younger","1","1"
"1086",142,"142",5,"Antisocial","shower",4,6,7,5,4,1,-1,-2,5,2,"younger","1","0"
"1087",142,"142",6,"Antisocial","chargers",4,6,5,7,4,-1,-3,-2,5,2,"younger","1","0"
"1088",142,"142",9,"Prosocial","queue",8,6,9,6,6,3,0,2,5,2,"younger","1","1"
"1089",143,"143",1,"Prosocial","screentime",8,6,7,1,4,1,3,2,6,2,"younger","1","1"
"1090",143,"143",2,"Antisocial","distance",4,6,6,7,4,0,-3,-2,6,2,"younger","1","0"
"1091",143,"143",4,"Antisocial","heating",4,6,10,7,4,4,-3,-2,6,2,"younger","1","0"
"1092",143,"143",5,"Prosocial","charity",10,8,10,6,6,2,0,2,6,2,"younger","1","1"
"1093",143,"143",7,"Prosocial","ownbag",10,8,11,4,7,3,3,2,6,2,"younger","1","1"
"1094",143,"143",8,"Antisocial","shower",9,11,10,7,6,-1,-1,-2,6,2,"younger","1","0"
"1095",143,"143",10,"Antisocial","meat",9,11,9,7,6,-2,-1,-2,6,2,"younger","1","0"
"1096",143,"143",11,"Prosocial","lendMoney",9,7,9,4,6,2,2,2,6,2,"younger","1","1"
"1097",144,"144",1,"Prosocial","seatBus",10,8,7,5,5,-1,0,2,5,1,"younger","1","1"
"1098",144,"144",4,"Antisocial","taxes",2,4,1,3,1,-3,-2,-2,5,1,"younger","1","0"
"1099",144,"144",5,"Antisocial","redlights",2,4,4,2,2,0,0,-2,5,1,"younger","1","0"
"1100",144,"144",6,"Prosocial","ownbag",9,7,7,5,5,0,0,2,5,1,"younger","1","1"
"1101",144,"144",7,"Antisocial","travelticket",1,3,3,3,2,0,-1,-2,5,1,"younger","1","0"
"1102",144,"144",8,"Prosocial","volunteer",10,8,6,5,5,-2,0,2,5,1,"younger","1","1"
"1103",144,"144",11,"Antisocial","noisedisturbance",1,3,4,2,2,1,0,-2,5,1,"younger","1","0"
"1104",144,"144",12,"Prosocial","homeless",9,7,9,5,6,2,1,2,5,1,"younger","1","1"
"1105",145,"145",1,"Prosocial","recycle",10,8,9,2,6,1,4,2,4,1,"younger","1","1"
"1106",145,"145",2,"Antisocial","shower",4,6,6,6,3,0,-3,-2,4,1,"younger","1","0"
"1107",145,"145",4,"Prosocial","screentime",8,6,7,5,6,1,1,2,4,1,"younger","1","1"
"1108",145,"145",5,"Antisocial","distance",1,3,1,2,1,-2,-1,-2,4,1,"younger","1","0"
"1109",145,"145",9,"Prosocial","sustainable",8,6,7,4,5,1,1,2,4,1,"younger","1","1"
"1110",145,"145",10,"Antisocial","download",2,4,2,3,2,-2,-1,-2,4,1,"younger","1","0"
"1111",145,"145",11,"Prosocial","vegetarian",8,6,6,4,4,0,0,2,4,1,"younger","1","1"
"1112",145,"145",12,"Antisocial","meat",6,8,7,7,6,-1,-1,-2,4,1,"younger","1","0"
"1113",146,"146",1,"Antisocial","noisedisturbance",2,4,4,2,3,0,1,-2,3,2,"younger","1","0"
"1114",146,"146",2,"Antisocial","download",2,4,4,2,4,0,2,-2,3,2,"younger","1","0"
"1115",146,"146",3,"Antisocial","gathering",2,4,6,3,4,2,1,-2,3,2,"younger","1","0"
"1116",146,"146",4,"Prosocial","crossroad",10,8,9,2,2,1,0,2,3,2,"younger","1","1"
"1117",146,"146",5,"Prosocial","charity",10,8,11,6,6,3,0,2,3,2,"younger","1","1"
"1118",146,"146",6,"Prosocial","bike",10,8,6,1,2,-2,1,2,3,2,"younger","1","1"
"1119",146,"146",7,"Prosocial","facemask",11,9,7,5,5,-2,0,2,3,2,"younger","1","1"
"1120",146,"146",9,"Antisocial","chargers",4,6,6,6,6,0,0,-2,3,2,"younger","1","0"
"1121",147,"147",1,"Prosocial","lendMoney",9,7,8,5,5,1,0,2,3,2,"younger","1","1"
"1122",147,"147",3,"Prosocial","queue",8,6,6,4,4,0,0,2,3,2,"younger","1","1"
"1123",147,"147",7,"Antisocial","meat",9,11,9,5,5,-2,0,-2,3,2,"younger","1","0"
"1124",147,"147",11,"Antisocial","distance",9,11,8,6,5,-3,-1,-2,3,2,"younger","1","0"
"1125",148,"148",1,"Antisocial","chargers",3,5,4,7,3,-1,-4,-2,5,1,"younger","1","0"
"1126",148,"148",3,"Prosocial","volunteer",11,9,10,1,2,1,1,2,5,1,"younger","1","1"
"1127",148,"148",4,"Prosocial","homeless",11,9,7,2,1,-2,-1,2,5,1,"younger","1","1"
"1128",148,"148",7,"Antisocial","coughelbow",1,3,1,3,1,-2,-2,-2,5,1,"younger","1","0"
"1129",148,"148",8,"Antisocial","redlights",3,5,2,5,3,-3,-2,-2,5,1,"younger","1","0"
"1130",148,"148",9,"Prosocial","speed",10,8,10,5,7,2,2,2,5,1,"younger","1","1"
"1131",148,"148",11,"Antisocial","shower",3,5,5,7,6,0,-1,-2,5,1,"younger","1","0"
"1132",148,"148",12,"Prosocial","bike",10,8,8,1,2,0,1,2,5,1,"younger","1","1"
"1133",149,"149",1,"Prosocial","sustainable",11,9,8,5,5,-1,0,2,2,1,"younger","1","1"
"1134",149,"149",2,"Antisocial","heating",3,5,2,2,2,-3,0,-2,2,1,"younger","1","0"
"1135",149,"149",3,"Prosocial","charity",11,9,10,5,7,1,2,2,2,1,"younger","1","1"
"1136",149,"149",4,"Prosocial","vegetarian",10,8,7,6,5,-1,-1,2,2,1,"younger","1","1"
"1137",149,"149",6,"Antisocial","garbage",3,5,3,5,1,-2,-4,-2,2,1,"younger","1","0"
"1138",149,"149",8,"Prosocial","crossroad",11,9,8,2,4,-1,2,2,2,1,"younger","1","1"
"1139",149,"149",9,"Antisocial","distance",1,3,1,7,1,-2,-6,-2,2,1,"younger","1","0"
"1140",149,"149",10,"Antisocial","shower",4,6,6,7,5,0,-2,-2,2,1,"younger","1","0"
"1141",150,"150",1,"Prosocial","queue",11,9,10,4,5,1,1,2,5,2,"younger","1","1"
"1142",150,"150",2,"Prosocial","homeless",10,8,9,4,6,1,2,2,5,2,"younger","1","1"
"1143",150,"150",3,"Prosocial","volunteer",11,9,11,5,6,2,1,2,5,2,"younger","1","1"
"1144",150,"150",5,"Antisocial","heating",4,6,10,3,3,4,0,-2,5,2,"younger","1","0"
"1145",150,"150",6,"Prosocial","ownbag",10,8,9,5,6,1,1,2,5,2,"younger","1","1"
"1146",150,"150",10,"Antisocial","late",1,3,2,6,6,-1,0,-2,5,2,"younger","1","0"
"1147",150,"150",11,"Antisocial","shower",5,7,8,7,6,1,-1,-2,5,2,"younger","1","0"
"1148",150,"150",12,"Antisocial","lights",4,6,4,4,3,-2,-1,-2,5,2,"younger","1","0"
"1149",151,"151",2,"Antisocial","lights",4,6,3,2,3,-3,1,-2,4,2,"younger","1","0"
"1150",151,"151",3,"Prosocial","ownbag",8,6,10,3,5,4,2,2,4,2,"younger","1","1"
"1151",151,"151",4,"Antisocial","shower",4,6,3,7,7,-3,0,-2,4,2,"younger","1","0"
"1152",151,"151",7,"Prosocial","volunteer",10,8,8,5,5,0,0,2,4,2,"younger","1","1"
"1153",151,"151",8,"Antisocial","distance",9,11,10,7,6,-1,-1,-2,4,2,"younger","1","0"
"1154",151,"151",9,"Antisocial","redlights",1,3,1,4,3,-2,-1,-2,4,2,"younger","1","0"
"1155",151,"151",10,"Prosocial","lendMoney",9,7,9,4,5,2,1,2,4,2,"younger","1","1"
"1156",151,"151",11,"Prosocial","vegetarian",8,6,8,2,4,2,2,2,4,2,"younger","1","1"
"1157",152,"152",1,"Prosocial","crossroad",10,8,10,1,5,2,4,2,3,1,"younger","1","1"
"1158",152,"152",2,"Antisocial","late",3,5,4,2,1,-1,-1,-2,3,1,"younger","1","0"
"1159",152,"152",3,"Prosocial","lendMoney",8,6,4,2,1,-2,-1,2,3,1,"younger","1","1"
"1160",152,"152",4,"Antisocial","chargers",4,6,6,7,3,0,-4,-2,3,1,"younger","1","0"
"1161",152,"152",5,"Antisocial","shower",3,5,5,6,5,0,-1,-2,3,1,"younger","1","0"
"1162",152,"152",6,"Prosocial","sustainable",9,7,9,4,5,2,1,2,3,1,"younger","1","1"
"1163",152,"152",7,"Prosocial","speed",8,6,8,3,6,2,3,2,3,1,"younger","1","1"
"1164",152,"152",8,"Antisocial","distance",8,10,11,7,7,1,0,-2,3,1,"younger","1","0"
"1165",153,"153",1,"Antisocial","noisedisturbance",4,6,6,5,4,0,-1,-2,6,2,"younger","1","0"
"1166",153,"153",2,"Prosocial","homeless",10,8,11,5,6,3,1,2,6,2,"younger","1","1"
"1167",153,"153",3,"Prosocial","bike",10,8,9,4,3,1,-1,2,6,2,"younger","1","1"
"1168",153,"153",5,"Antisocial","gathering",4,6,6,5,5,0,0,-2,6,2,"younger","1","0"
"1169",153,"153",6,"Antisocial","redlights",2,4,4,4,4,0,0,-2,6,2,"younger","1","0"
"1170",153,"153",9,"Prosocial","charity",10,8,11,5,5,3,0,2,6,2,"younger","1","1"
"1171",153,"153",10,"Prosocial","queue",10,8,8,3,2,0,-1,2,6,2,"younger","1","1"
"1172",153,"153",12,"Antisocial","alcoholWork",2,4,2,5,2,-2,-3,-2,6,2,"younger","1","0"
"1173",154,"154",1,"Prosocial","sustainable",11,9,6,4,5,-3,1,2,3,1,"younger","1","1"
"1174",154,"154",3,"Antisocial","distance",4,6,6,4,4,0,0,-2,3,1,"younger","1","0"
"1175",154,"154",4,"Prosocial","homeless",8,6,7,4,5,1,1,2,3,1,"younger","1","1"
"1176",154,"154",5,"Antisocial","shower",4,6,7,5,5,1,0,-2,3,1,"younger","1","0"
"1177",154,"154",6,"Antisocial","alcoholWork",5,7,3,5,3,-4,-2,-2,3,1,"younger","1","0"
"1178",154,"154",7,"Prosocial","lendMoney",8,6,8,1,6,2,5,2,3,1,"younger","1","1"
"1179",154,"154",8,"Prosocial","recycle",11,9,7,4,5,-2,1,2,3,1,"younger","1","1"
"1180",154,"154",12,"Antisocial","travelticket",4,6,6,2,4,0,2,-2,3,1,"younger","1","0"
"1181",155,"155",1,"Prosocial","lendMoney",8,6,6,2,4,0,2,2,1,2,"younger","1","1"
"1182",155,"155",2,"Prosocial","seatBus",9,7,9,4,7,2,3,2,1,2,"younger","1","1"
"1183",155,"155",4,"Prosocial","crossroad",8,6,7,5,5,1,0,2,1,2,"younger","1","1"
"1184",155,"155",6,"Antisocial","meat",9,11,6,7,7,-5,0,-2,1,2,"younger","1","0"
